,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
318,3077,Stagg St & Union Ave,40.70877084,-73.95095259,776,325,110,1096,115,1211,0,05/01/2018
319,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,971,439,169,1362,217,1579,0,05/01/2018
320,3080,S 4 St & Rodney St,40.709340000000005,-73.95608,632,291,104,910,117,1027,0,05/01/2018
321,3081,Graham Ave & Grand St,40.711863,-73.944024,655,270,81,924,82,1006,0,05/01/2018
322,3082,Hope St & Union Ave,40.71167351,-73.95141312,1009,349,114,1338,134,1472,0,05/01/2018
323,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,706,277,92,946,129,1075,0,05/01/2018
324,3085,Roebling St & N 4 St,40.714690000000004,-73.95739,967,493,204,1423,241,1664,0,05/01/2018
325,3086,Graham Ave & Conselyea St,40.715143,-73.944507,1469,605,164,2089,149,2238,0,05/01/2018
326,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1022,315,136,1330,143,1473,0,05/01/2018
327,3088,Union Ave & Jackson St,40.7160751,-73.95202900000001,449,160,62,598,73,671,0,05/01/2018
328,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2139,1028,230,3152,245,3397,0,05/01/2018
329,3091,Frost St & Meeker St,40.71764,-73.94882,341,129,38,451,57,508,0,05/01/2018
330,3092,Berry St & N 8 St,40.7190095,-73.95852515,1765,847,263,2541,334,2875,0,05/01/2018
331,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2412,1232,361,3577,428,4005,0,05/01/2018
332,3094,Graham Ave & Withers St,40.7169811,-73.94485918,537,256,59,784,68,852,0,05/01/2018
333,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,460,145,28,605,28,633,0,05/01/2018
334,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,1061,495,153,1534,175,1709,0,05/01/2018
335,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,922,414,66,1324,78,1402,0,05/01/2018
336,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,1056,373,223,1369,283,1652,0,05/01/2018
337,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,579,286,114,849,130,979,0,05/01/2018
338,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,577,267,232,780,296,1076,0,05/01/2018
339,3105,N 15 St & Wythe Ave,40.724055,-73.955736,563,257,99,795,124,919,0,05/01/2018
340,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,871,415,105,1311,80,1391,0,05/01/2018
341,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1807,815,288,2574,336,2910,0,05/01/2018
342,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,1010,534,100,1526,118,1644,0,05/01/2018
343,3109,Banker St & Meserole Ave,40.72606,-73.95621,1181,497,106,1639,145,1784,0,05/01/2018
344,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1129,537,150,1695,121,1816,0,05/01/2018
345,3112,Milton St & Franklin St,40.72906,-73.95779,1585,864,202,2369,282,2651,0,05/01/2018
346,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,1285,521,169,1796,179,1975,0,05/01/2018
347,3115,India St & Manhattan Ave,40.73232194,-73.9550858,944,462,104,1372,138,1510,0,05/01/2018
